4,-0.20669407, 0.10777029, 0.6813727, -0.73193663, -0.32611737, -0.21795838644470844, -0.525321364402771,-0.20561637, 0.15693982, 0.6789821, -0.7341548, -0.4220509, -0.8060910767041984, -0.5266342908143997,-0.20404696, 0.15792008, 0.6758776, -0.73701394, -0.60062194, 0.6160353456584674, -0.5281693935394287,-0.20246777, 0.25455973, 0.67143875, -0.7410601, -0.6182674, -0.686310541463074, -0.5310290157794952,-0.19992217, 0.24001718, 0.6668442, -0.7451972, -0.82460874, -1.358100760366296, -0.5330779850482941
5,-0.20561637, 0.15693982, 0.6789821, -0.7341548, -0.4220509, -0.8060910767041984, -0.5266342908143997,-0.20404696, 0.15792008, 0.6758776, -0.73701394, -0.60062194, 0.6160353456584674, -0.5281693935394287,-0.20246777, 0.25455973, 0.67143875, -0.7410601, -0.6182674, -0.686310541463074, -0.5310290157794952,-0.19992217, 0.24001718, 0.6668442, -0.7451972, -0.82460874, -1.358100760366296, -0.5330779850482941,-0.197522, 0.32365078, 0.66067666, -0.7506706, -0.8681282, -1.7551465029372557, -0.5368453413248062
6,-0.20404696, 0.15792008, 0.6758776, -0.73701394, -0.60062194, 0.6160353456584674, -0.5281693935394287,-0.20246777, 0.25455973, 0.67143875, -0.7410601, -0.6182674, -0.686310541463074, -0.5310290157794952,-0.19992217, 0.24001718, 0.6668442, -0.7451972, -0.82460874, -1.358100760366296, -0.5330779850482941,-0.197522, 0.32365078, 0.66067666, -0.7506706, -0.8681282, -1.7551465029372557, -0.5368453413248062,-0.1942855, 0.29005963, 0.65413505, -0.7563778, -1.1079, -0.5531161624870397, -0.540150448679924
7,-0.20246777, 0.25455973, 0.67143875, -0.7410601, -0.6182674, -0.686310541463074, -0.5310290157794952,-0.19992217, 0.24001718, 0.6668442, -0.7451972, -0.82460874, -1.358100760366296, -0.5330779850482941,-0.197522, 0.32365078, 0.66067666, -0.7506706, -0.8681282, -1.7551465029372557, -0.5368453413248062,-0.1942855, 0.29005963, 0.65413505, -0.7563778, -1.1079, -0.5531161624870397, -0.540150448679924,-0.1913849, 0.23054965, 0.6457152, -0.76357836, -1.3909097, 0.11202651419355025, -0.5456697195768356
8,-0.19992217, 0.24001718, 0.6668442, -0.7451972, -0.82460874, -1.358100760366296, -0.5330779850482941,-0.197522, 0.32365078, 0.66067666, -0.7506706, -0.8681282, -1.7551465029372557, -0.5368453413248062,-0.1942855, 0.29005963, 0.65413505, -0.7563778, -1.1079, -0.5531161624870397, -0.540150448679924,-0.1913849, 0.23054965, 0.6457152, -0.76357836, -1.3909097, 0.11202651419355025, -0.5456697195768356,-0.1890794, 0.31357536, 0.63503236, -0.77248555, -1.4443408, -1.2483088187416063, -0.5540470480918884
9,-0.197522, 0.32365078, 0.66067666, -0.7506706, -0.8681282, -1.7551465029372557, -0.5368453413248062,-0.1942855, 0.29005963, 0.65413505, -0.7563778, -1.1079, -0.5531161624870397, -0.540150448679924,-0.1913849, 0.23054965, 0.6457152, -0.76357836, -1.3909097, 0.11202651419355025, -0.5456697195768356,-0.1890794, 0.31357536, 0.63503236, -0.77248555, -1.4443408, -1.2483088187416063, -0.5540470480918884,-0.18594365, 0.22647484, 0.62380916, -0.7815767, -1.7722652, -2.840400232853924, -0.5621344894170761
10,-0.1942855, 0.29005963, 0.65413505, -0.7563778, -1.1079, -0.5531161624870397, -0.540150448679924,-0.1913849, 0.23054965, 0.6457152, -0.76357836, -1.3909097, 0.11202651419355025, -0.5456697195768356,-0.1890794, 0.31357536, 0.63503236, -0.77248555, -1.4443408, -1.2483088187416063, -0.5540470480918884,-0.18594365, 0.22647484, 0.62380916, -0.7815767, -1.7722652, -2.840400232853924, -0.5621344894170761,-0.1836789, 0.31614065, 0.6098603, -0.7925089, -1.8243064, 0.18272695937563277, -0.5738185942173004
11,-0.1913849, 0.23054965, 0.6457152, -0.76357836, -1.3909097, 0.11202651419355025, -0.5456697195768356,-0.1890794, 0.31357536, 0.63503236, -0.77248555, -1.4443408, -1.2483088187416063, -0.5540470480918884,-0.18594365, 0.22647484, 0.62380916, -0.7815767, -1.7722652, -2.840400232853924, -0.5621344894170761,-0.1836789, 0.31614065, 0.6098603, -0.7925089, -1.8243064, 0.18272695937563277, -0.5738185942173004,-0.1805175, 0.2990101, 0.59530187, -0.80350214, -2.0449853, -2.095358782575356, -0.5852156281471252
12,-0.1890794, 0.31357536, 0.63503236, -0.77248555, -1.4443408, -1.2483088187416063, -0.5540470480918884,-0.18594365, 0.22647484, 0.62380916, -0.7815767, -1.7722652, -2.840400232853924, -0.5621344894170761,-0.1836789, 0.31614065, 0.6098603, -0.7925089, -1.8243064, 0.18272695937563277, -0.5738185942173004,-0.1805175, 0.2990101, 0.59530187, -0.80350214, -2.0449853, -2.095358782575356, -0.5852156281471252,-0.17752738, 0.19291443, 0.57874703, -0.8155071, -2.4001424, 0.08796339422768507, -0.5987803488969803
13,-0.18594365, 0.22647484, 0.62380916, -0.7815767, -1.7722652, -2.840400232853924, -0.5621344894170761,-0.1836789, 0.31614065, 0.6098603, -0.7925089, -1.8243064, 0.18272695937563277, -0.5738185942173004,-0.1805175, 0.2990101, 0.59530187, -0.80350214, -2.0449853, -2.095358782575356, -0.5852156281471252,-0.17752738, 0.19291443, 0.57874703, -0.8155071, -2.4001424, 0.08796339422768507, -0.5987803488969803,-0.17559825, 0.19823806, 0.5590089, -0.82916164, -2.5926468, 0.6276411681250392, -0.6165893524885178
